vector,label
"[-0.01599786  0.01091779  0.63371736  0.25329617  0.24295233  0.07375474
  0.43073547  0.67745656 -0.5733314  -0.07875098  0.7371019   0.07102956
  0.29329607 -0.07262249  0.4507345   0.18381527  1.2664655  -0.21321611
 -0.4232522  -0.6225378 ]",0
"[-0.21792632  0.00521506  0.57319677  0.05928511  0.26404563 -0.06260289
  0.23668969  0.67872924 -0.50889593 -0.07828094  0.7140885   0.05353381
  0.3420994  -0.21793292  0.2897295   0.16777119  1.374211   -0.25008908
 -0.4584032  -0.595564  ]",0
"[-0.09942548 -0.1201245   0.63980967 -0.1360806   0.3544203  -0.11578511
  0.23816416  0.78882146 -0.44050786  0.00576639  0.6862675  -0.02323529
  0.3069434  -0.10323294  0.1868163   0.24996495  1.1982528  -0.25328225
 -0.3691189  -0.65841866]",1
"[-0.15710998 -0.0304894   0.667967    0.04800995  0.19658941 -0.17692406
  0.32884875  0.6142087  -0.6011227  -0.04152701  0.7278885  -0.04254615
  0.34590068 -0.21298078  0.32703683  0.2664871   1.3683177  -0.18999459
 -0.46964228 -0.6373936 ]",1
"[ 3.8532153e-02 -1.9266391e-04  6.6126502e-01  1.2817942e-02
  1.2803622e-01 -6.5861315e-02  2.5683561e-01  6.0029805e-01
 -5.8764577e-01 -5.1279277e-02  7.0186675e-01  1.2751549e-01
  3.4224775e-01 -2.0984210e-01  3.6625072e-01  2.0112401e-01
  1.2143668e+00 -2.1848468e-01 -4.0633857e-01 -6.8116474e-01]",1
"[-0.02568209 -0.06424899  0.6593123  -0.09054939  0.1828687  -0.14556319
  0.13993944  0.6531163  -0.46285823 -0.02952522  0.6355732   0.12698866
  0.3591272  -0.18070002  0.37197706  0.10727925  1.1397728  -0.33848858
 -0.42549345 -0.55569315]",1
"[-0.0306568  -0.02710067  0.5783683   0.12192243  0.34139237 -0.01140432
  0.40496644  0.72640437 -0.4340128  -0.06167219  0.58560264  0.06877357
  0.33707955 -0.06650313  0.35297933  0.04742193  1.1913453  -0.4178256
 -0.40572914 -0.62929934]",1
"[-0.1385405  -0.08129308  0.6183649   0.11123698  0.12119532 -0.17263651
  0.36123586  0.6622055  -0.59354866  0.02857779  0.8123169  -0.09433239
  0.28613412 -0.28823546  0.30167574  0.23389931  1.325641   -0.29435343
 -0.376963   -0.62528086]",0
"[ 0.03485417 -0.08975384  0.7173817  -0.04209685  0.21162868 -0.17499709
  0.15721354  0.5717163  -0.44297788 -0.05785978  0.60865766  0.13853939
  0.4204436  -0.15243952  0.46887338  0.0194907   1.1729643  -0.3493622
 -0.51068234 -0.56822985]",1
"[-0.05685756 -0.04112347  0.6791518  -0.03343679  0.15355915 -0.13158296
  0.23322734  0.6354635  -0.51790345 -0.06716116  0.6459833   0.11369788
  0.3633192  -0.16744803  0.38846707  0.1974774   1.2114872  -0.28998488
 -0.47657397 -0.582874  ]",0
"[-0.01089733 -0.10915303  0.7245229   0.01906309  0.1666562  -0.19536553
  0.19939916  0.62272346 -0.48576778 -0.07409611  0.6066042   0.12209644
  0.372115   -0.13186996  0.42571327  0.11470636  1.2494147  -0.30361027
 -0.45773616 -0.52768403]",0
"[-0.05625085 -0.05935941  0.58880055 -0.0874477   0.22150727 -0.20828164
  0.3143535   0.63856447 -0.49647996 -0.08169813  0.76865816  0.02713051
  0.32515302 -0.2245029   0.36345068  0.18177053  1.2790271  -0.23924589
 -0.4914172  -0.6663126 ]",1
"[-0.08907068 -0.03199157  0.6738634   0.01325347  0.18043569 -0.050242
  0.22850989  0.6806171  -0.5141655  -0.10550985  0.66915816  0.1511731
  0.35375032 -0.17090891  0.34385556  0.1278961   1.2482584  -0.25811437
 -0.4544819  -0.58566236]",1
"[-0.10263292 -0.08860184  0.6687265   0.01609694  0.24297011 -0.08961219
  0.2994641   0.6950292  -0.45690936 -0.02704001  0.607852    0.08710317
  0.33938015 -0.12261315  0.28049144  0.13327551  1.2611098  -0.32441124
 -0.35339227 -0.6159918 ]",0
"[-0.0456807  -0.03574608  0.6474027   0.02110082  0.20392582 -0.25302956
  0.34277764  0.5004686  -0.5966108  -0.03054618  0.76444995 -0.05894865
  0.34571442 -0.2634117   0.3712744   0.2138267   1.3615814  -0.23348145
 -0.4960002  -0.6941799 ]",1
"[-0.10126147 -0.0598872   0.7207696   0.06814209  0.0386618  -0.25929248
  0.30663964  0.58411103 -0.5944872  -0.0269339   0.6973547   0.00341754
  0.32030457 -0.2622445   0.37556732  0.18210305  1.3174715  -0.29063538
 -0.47141656 -0.6020554 ]",1
"[-0.06057758 -0.03320417  0.62700737  0.02956784  0.16413338 -0.13194592
  0.19565433  0.6642462  -0.44530892 -0.03612329  0.6526687   0.09510362
  0.30646214 -0.1713628   0.3771641   0.15425648  1.2073985  -0.3190373
 -0.4060091  -0.55913055]",0
"[-0.11290792  0.01311337  0.651574    0.10486609  0.25798094 -0.13767365
  0.2433673   0.6436091  -0.547411   -0.05597503  0.6409778   0.02667515
  0.31103945 -0.19013795  0.33705992  0.10607108  1.3224943  -0.2928241
 -0.4080333  -0.63496774]",0
"[-0.04436528  0.04096969  0.6499379  -0.00457565  0.17514226 -0.10320586
  0.19404636  0.6728701  -0.50027525 -0.15444799  0.674485    0.19486618
  0.32226777 -0.16065519  0.40343496  0.08328519  1.2099922  -0.2684919
 -0.39975825 -0.5844098 ]",0
"[-0.12626927 -0.02060379  0.570065    0.0149866   0.2689218  -0.12591162
  0.32360837  0.64142007 -0.5702571  -0.0844617   0.7920972  -0.05239527
  0.3612813  -0.2531413   0.255447    0.19432428  1.3378683  -0.22144076
 -0.46269882 -0.7152631 ]",1
"[-0.07898529  0.05273224  0.63905853 -0.07513992  0.30307308 -0.17266542
  0.24021226  0.6456616  -0.50105554 -0.06201239  0.7038611   0.0377687
  0.27292645 -0.21873309  0.31015965  0.07973012  1.2284509  -0.35315406
 -0.3947796  -0.66427356]",0
"[-0.04265346  0.01063897  0.5707574   0.0487374   0.2722517  -0.12458328
  0.28402075  0.6274156  -0.51209736 -0.14033595  0.7377323   0.03794903
  0.38971642 -0.22034326  0.31619075  0.17946407  1.338065   -0.19110547
 -0.46099487 -0.6768172 ]",1
"[-0.02009862  0.03350675  0.6809171  -0.00919124  0.19888242 -0.12133478
  0.24604785  0.7387377  -0.51972    -0.06831882  0.66581935  0.08634325
  0.3038128  -0.18083322  0.2753554   0.15947995  1.1836631  -0.30808204
 -0.39203542 -0.59095395]",1
"[ 0.03275477 -0.0240757   0.6071316  -0.09835738  0.24733089 -0.10077477
  0.10393411  0.5908017  -0.31328923 -0.07639106  0.58433443  0.18515432
  0.3704656  -0.15813383  0.47008914  0.07863805  1.1206146  -0.2905098
 -0.45244727 -0.61420035]",1
"[-8.64852443e-02 -4.93179541e-03  6.29028261e-01  8.20004090e-04
  2.53125817e-01 -1.01446524e-01  2.68390805e-01  6.09316409e-01
 -5.12858927e-01 -4.73119579e-02  7.35675037e-01  3.25591713e-02
  4.20017868e-01 -2.39830002e-01  3.25837493e-01  1.67448252e-01
  1.29753578e+00 -2.18545809e-01 -4.69998747e-01 -6.55715764e-01]",0
"[-0.09618823 -0.08528009  0.6406638   0.10635343  0.0819234  -0.09599749
  0.30019125  0.51678926 -0.55024236 -0.03459591  0.72946656  0.04422684
  0.3627403  -0.17181079  0.45291936  0.2286766   1.2999247  -0.21436317
 -0.4528313  -0.6321281 ]",0
"[-0.04155796 -0.06429075  0.69151026 -0.08595868  0.18722281 -0.09954863
  0.17800277  0.69325405 -0.49473366 -0.0241666   0.69524163  0.12250186
  0.31919357 -0.21921106  0.2928405   0.10477442  1.1502671  -0.32396588
 -0.3778145  -0.59808594]",1
"[-0.03288408  0.03809025  0.5649959  -0.10353177  0.21050012 -0.0679325
  0.12815268  0.64365554 -0.39692077 -0.09584235  0.68517214  0.14615011
  0.2992676  -0.17113836  0.3365452   0.14238226  1.187213   -0.3275429
 -0.40348738 -0.60169816]",0
"[-0.09668691 -0.09480803  0.6296861   0.01781026  0.23404293 -0.07237372
  0.2426007   0.6631607  -0.41613236 -0.04527351  0.65486556  0.15509816
  0.360486   -0.1901542   0.35632777  0.12440711  1.2632086  -0.23665984
 -0.4218292  -0.61011887]",1
"[-0.18543288 -0.06726012  0.5934894   0.04105942  0.26704794 -0.08103982
  0.289214    0.69103664 -0.4817236  -0.06738234  0.77696687 -0.07784672
  0.3270702  -0.16467325  0.2807763   0.15029524  1.3347142  -0.29685485
 -0.3810744  -0.6495572 ]",0
"[-5.22359682e-04  6.21980429e-02  4.77951497e-01 -1.01495475e-01
  2.68417537e-01 -4.55129370e-02  2.52190620e-01  5.25703013e-01
 -3.39937836e-01  9.43772774e-03  7.31877983e-01  1.72052681e-01
  4.16729838e-01 -1.56730995e-01  4.04848903e-01  2.13158354e-01
  1.15044785e+00 -1.58947289e-01 -5.11848867e-01 -6.75850511e-01]",1
"[-0.13638042 -0.00322109  0.49922124  0.06972707  0.2259969  -0.20043565
  0.3245915   0.5226014  -0.5592196  -0.08182362  0.8062972  -0.06967201
  0.394157   -0.24291226  0.30819625  0.2922278   1.422215   -0.17583297
 -0.5860178  -0.6456156 ]",0
"[-0.05438118 -0.02078178  0.67732775 -0.02467697  0.22003998 -0.11980125
  0.1771631   0.77909714 -0.43999124 -0.01595356  0.6315108   0.13187261
  0.33143008 -0.19077998  0.2914941   0.09261427  1.1513472  -0.3170017
 -0.41606957 -0.5855434 ]",1
"[-0.13867679 -0.01239775  0.56309366  0.04043436  0.2812939  -0.0405685
  0.26035434  0.7650828  -0.38087475 -0.05589429  0.6545055   0.199455
  0.39327177 -0.11175169  0.2875925   0.14767396  1.2547433  -0.21326056
 -0.40140203 -0.6375411 ]",1
"[-0.15823896  0.06906142  0.6572095  -0.03199815  0.26593274 -0.14399965
  0.16558135  0.65326124 -0.4280238  -0.14115976  0.74672765  0.17109196
  0.3839359  -0.2644899   0.23163415  0.19565335  1.378855   -0.09257986
 -0.5070561  -0.61342275]",1
"[-0.10073001 -0.04978464  0.7356291   0.09219223  0.15899631 -0.06874534
  0.26093128  0.7440561  -0.5007132  -0.03834458  0.6815506   0.0632958
  0.2396581  -0.16207138  0.38269985  0.17801966  1.1723063  -0.327263
 -0.3321351  -0.5611722 ]",1
"[-0.04791993 -0.0939461   0.6880036   0.03112919  0.26710367 -0.2143452
  0.23213935  0.6114219  -0.49666297 -0.05211137  0.653825   -0.00843929
  0.34500504 -0.18453433  0.36931756  0.11540247  1.297818   -0.31792226
 -0.43687546 -0.63210565]",1
"[-0.07115956  0.06140482  0.61169815  0.11581098  0.19838579 -0.17788368
  0.2784226   0.5851361  -0.6016545  -0.15039606  0.7857035  -0.01891791
  0.33084103 -0.2591771   0.32335916  0.17351058  1.373763   -0.2419691
 -0.47966874 -0.6448505 ]",1
"[-0.1923978  -0.06255594  0.6510236   0.030169    0.33706436 -0.07114715
  0.26702416  0.7034328  -0.4499672   0.01618488  0.6567757   0.00554931
  0.340498   -0.18941642  0.27646104  0.1549011   1.2180825  -0.30634674
 -0.4217192  -0.6165296 ]",0
"[-0.01987031 -0.08500111  0.56802887  0.09489734  0.25341895 -0.14129966
  0.31520236  0.5412203  -0.44520846 -0.10790585  0.61696553 -0.0095884
  0.436432   -0.12813778  0.41427007  0.19427246  1.3586241  -0.23668961
 -0.55780935 -0.69864136]",1
"[-0.09538179  0.00853317  0.66964304 -0.06534826  0.2068653  -0.06150024
  0.1362252   0.6909764  -0.51830125 -0.06384392  0.6693285   0.2220907
  0.38677624 -0.28066525  0.33351183  0.07524578  1.1924691  -0.23730405
 -0.44968575 -0.56685984]",1
"[-0.03479277 -0.03862352  0.7173121  -0.05791284  0.14149842 -0.11051921
  0.11788692  0.57842016 -0.52134675 -0.0584782   0.71652144  0.10611712
  0.35790747 -0.2178714   0.39357987  0.08392334  1.1857644  -0.28943142
 -0.39032942 -0.60783935]",0
"[-0.15256405 -0.10865106  0.6652173   0.02294468  0.08266653 -0.14915237
  0.24720009  0.66987985 -0.5949668   0.03220712  0.6974202  -0.01487461
  0.3393529  -0.18021785  0.34612373  0.22176853  1.2305381  -0.31256503
 -0.45323634 -0.5945732 ]",1
"[-0.03641518 -0.1014066   0.6626745  -0.02870664  0.16716488 -0.18236043
  0.22186582  0.6105421  -0.5176903  -0.06909099  0.6643952   0.04706398
  0.38896167 -0.16438378  0.4172731   0.2430527   1.2506357  -0.21853463
 -0.47318995 -0.57600695]",0
"[-0.01347274 -0.05139864  0.5852132   0.02305342  0.23667172  0.00236569
  0.33151135  0.6122819  -0.5261948  -0.03085041  0.6936886   0.10412224
  0.40790114 -0.1253071   0.3817612   0.2448249   1.1908981  -0.21753566
 -0.43694267 -0.68639034]",1
"[-0.0409229  -0.07689872  0.5574162  -0.10267402  0.29174897 -0.10777754
  0.21349701  0.6219198  -0.428675   -0.17239565  0.75423026  0.07802935
  0.27847433 -0.1679167   0.31952322  0.28194022  1.2474357  -0.24878308
 -0.41805378 -0.64698756]",1
"[-0.11267769 -0.13919497  0.61953336 -0.06763761  0.0702239  -0.24668135
  0.32191303  0.59247416 -0.5384693  -0.07572429  0.8013195  -0.04103356
  0.30082554 -0.30639204  0.32039002  0.272817    1.3503424  -0.22407202
 -0.5269541  -0.6460148 ]",0
"[-0.09423541  0.05946194  0.6824715   0.09049437  0.09195667 -0.08960062
  0.3443495   0.6316592  -0.5156399  -0.07073181  0.71138716  0.08475258
  0.21118882 -0.25424325  0.4040081   0.1724321   1.2461225  -0.27460116
 -0.43947223 -0.59641874]",1
"[-0.01559629 -0.08179098  0.71940374 -0.10478086  0.1481927  -0.1624202
  0.12604418  0.69072837 -0.5008419  -0.05973158  0.63422704  0.11274399
  0.3650159  -0.18531226  0.33170098  0.1392298   1.1449804  -0.3081924
 -0.43745717 -0.53652835]",0
"[-0.14149402 -0.08419168  0.6273231   0.00572483  0.15538913 -0.12831743
  0.25895873  0.6306033  -0.53736526 -0.04663349  0.73515004 -0.01758961
  0.3369651  -0.22599892  0.3285266   0.13998811  1.3119974  -0.29975724
 -0.45810705 -0.63476884]",0
"[-0.12895423  0.06861991  0.5805486   0.02569343  0.1612628  -0.03152059
  0.19047049  0.7215138  -0.5486493  -0.1937435   0.82643396  0.05290078
  0.22524385 -0.30935347  0.34119612  0.09465036  1.2419708  -0.34654316
 -0.43844447 -0.5515547 ]",0
"[-0.04684652  0.03897291  0.6647601   0.02604252  0.1991572  -0.18101192
  0.17464095  0.68488586 -0.46115932 -0.13323534  0.6353915   0.13367963
  0.26794282 -0.18403944  0.36478978  0.11891375  1.1998197  -0.3166362
 -0.41606003 -0.5835925 ]",0
"[-0.04076239 -0.02440379  0.62830687 -0.0416465   0.2682204  -0.23385684
  0.30294102  0.61826396 -0.49599835 -0.11312948  0.7175854  -0.04333977
  0.35774365 -0.18039177  0.25315246  0.19416448  1.3501303  -0.23976299
 -0.5029805  -0.65614146]",1
"[ 0.01201741 -0.09389401  0.7674207   0.01386419  0.1586225  -0.1253902
  0.27393436  0.6764748  -0.5485044  -0.03422456  0.58673716  0.10152347
  0.3955873  -0.09524334  0.3623142   0.1491117   1.2032554  -0.305208
 -0.42300132 -0.55873615]",1
"[-0.17063491 -0.16116264  0.6238931   0.04323092  0.16044259 -0.04271837
  0.45118552  0.5500849  -0.56394327 -0.04204712  0.7118526   0.0557503
  0.3899564  -0.15447646  0.3768304   0.28181416  1.3816044  -0.13430126
 -0.6022526  -0.65367943]",1
"[ 0.02044841  0.0840421   0.5914627   0.04350485  0.22648755 -0.10239566
  0.3016107   0.65324104 -0.5451695  -0.1596876   0.6884684   0.0586889
  0.38893512 -0.25310117  0.3172062   0.20775184  1.2684302  -0.32385385
 -0.4483281  -0.58983195]",0
"[-0.14848521  0.08520416  0.63633317  0.02160985  0.35582498 -0.11956511
  0.26807314  0.63632834 -0.41159266 -0.05613239  0.7081935   0.08841179
  0.2352526  -0.22359177  0.25381127  0.03970058  1.2677866  -0.3388853
 -0.36485264 -0.68525934]",1
"[-0.12930696 -0.05870796  0.6696941   0.07236437  0.03114355 -0.2791626
  0.2975477   0.5295852  -0.60507727 -0.02775956  0.7784004  -0.01216178
  0.3415522  -0.32876655  0.46027905  0.162753    1.3972098  -0.2507856
 -0.52195174 -0.6274091 ]",1
"[-0.10879111 -0.03256232  0.6478437   0.00986334  0.27051488 -0.09427827
  0.16173843  0.64840543 -0.5128409  -0.13812278  0.64783645  0.03058252
  0.31847125 -0.19169782  0.3796022   0.13125703  1.2486545  -0.34164983
 -0.40742466 -0.5802287 ]",0
"[ 0.00791716  0.02669833  0.68858844  0.02020531  0.21932615 -0.12135664
  0.1839846   0.70301574 -0.4269525  -0.05819682  0.60905     0.1291325
  0.35534418 -0.13007864  0.36219484  0.11472365  1.183694   -0.3024593
 -0.40683946 -0.56465995]",0
"[-0.30100575 -0.0254174   0.5446918   0.17459393  0.19348411 -0.15003414
  0.42310372  0.5210734  -0.5572904   0.05718587  0.8539368  -0.24756914
  0.28741542 -0.2604834   0.33066574  0.27597398  1.4367217  -0.24535628
 -0.54831755 -0.6754277 ]",0
"[-0.17141786 -0.01959646  0.5169901  -0.00410959  0.25544077 -0.110519
  0.3012768   0.57976127 -0.4918677  -0.108041    0.73648274 -0.00671188
  0.38254035 -0.28007415  0.34492218  0.2169147   1.3329146  -0.2642672
 -0.5237298  -0.65777093]",0
"[-0.05392795 -0.06305074  0.57610935 -0.1060527   0.2489996  -0.09487034
  0.28408828  0.60006773 -0.5229551  -0.10946506  0.7276326   0.07580194
  0.38104892 -0.21408074  0.33767882  0.14175344  1.2152601  -0.3054256
 -0.49971673 -0.6701869 ]",1
"[-0.03302889 -0.08244515  0.6676045  -0.01394343  0.14523865 -0.19651459
  0.2232395   0.5683257  -0.4397866  -0.03231384  0.61711675  0.09563173
  0.40269864 -0.20799385  0.40329254  0.18350388  1.2501323  -0.28649354
 -0.4835847  -0.5471889 ]",0
"[-0.16217722 -0.04963302  0.64112717  0.03144925  0.2845819  -0.11056583
  0.27384228  0.6717345  -0.46203637 -0.09551419  0.7101803  -0.018264
  0.33872566 -0.19366768  0.28481078  0.12341306  1.393047   -0.24665974
 -0.3854226  -0.66611856]",0
"[-0.04236986  0.02893043  0.7020676  -0.08243854  0.20852366 -0.13370173
  0.20427622  0.6996795  -0.5463224  -0.089583    0.7357656   0.04367523
  0.34773782 -0.2327942   0.30239528  0.08713645  1.1933978  -0.25287414
 -0.43627116 -0.6414256 ]",1
"[ 0.11429329  0.01584279  0.68170434 -0.01231866  0.2897352  -0.17560712
  0.2736221   0.65960395 -0.4877077  -0.08371314  0.6219854   0.09835508
  0.3530785  -0.1556536   0.33517933  0.05020961  1.1719854  -0.32130376
 -0.40110013 -0.642283  ]",1
"[ 0.04810761 -0.01920418  0.7079242  -0.05691824  0.18957028 -0.14282684
  0.19036567  0.61438566 -0.5075261  -0.08447649  0.6285993   0.21870056
  0.3759431  -0.1394753   0.40264753  0.06216628  1.1893047  -0.28598005
 -0.47221372 -0.57815844]",1
"[ 0.07677921 -0.03423225  0.6480024  -0.00659318  0.2269072  -0.12600666
  0.23125146  0.5778967  -0.4904392  -0.10991112  0.6194044   0.16903637
  0.42156446 -0.10090544  0.42943916  0.1891668   1.1941615  -0.28642303
 -0.45597568 -0.5708531 ]",1
"[-0.04869943 -0.03138464  0.69698316 -0.0053068   0.2184069  -0.14333053
  0.31352624  0.72863096 -0.47451544 -0.06505889  0.68717235  0.08543687
  0.36138496 -0.1356671   0.3061702   0.15021063  1.2623167  -0.21237391
 -0.3713051  -0.6388979 ]",1
"[-0.15584399 -0.03377212  0.5983081  -0.02252881  0.22422372 -0.17530067
  0.26623648  0.6654809  -0.514127   -0.01549822  0.79652786 -0.01943061
  0.31977457 -0.26732603  0.21342117  0.24230534  1.3088142  -0.19744752
 -0.41631472 -0.68240196]",0
"[-0.01090548 -0.15276313  0.58815265  0.00188279  0.26182756 -0.21171713
  0.21667685  0.48797533 -0.41939202 -0.12298492  0.59947175 -0.01539869
  0.4878411  -0.15641706  0.48555636  0.18888023  1.3506397  -0.33915076
 -0.57553256 -0.568946  ]",1
"[-0.13927533  0.00224714  0.55030394  0.03976006  0.32257238 -0.08816335
  0.2447847   0.6043398  -0.320388   -0.07538947  0.60022676  0.03777305
  0.31155038 -0.19283721  0.29112202  0.12050098  1.3174284  -0.3314026
 -0.51997346 -0.59760004]",1
"[ 0.01009318 -0.0354433   0.56707305  0.03128555  0.23938261 -0.11418281
  0.2598521   0.64301354 -0.46754318 -0.05217007  0.64690685  0.03945319
  0.3312135  -0.12863426  0.4260426   0.11695462  1.1495862  -0.39008647
 -0.4696596  -0.61859   ]",0
"[-0.12457751 -0.02593521  0.5974307   0.03194     0.27543044 -0.11005725
  0.27834767  0.6861839  -0.52630764 -0.01270402  0.73101056  0.023074
  0.3672788  -0.15703826  0.2588278   0.20604803  1.2813015  -0.26974466
 -0.46557018 -0.6030337 ]",0
"[-0.13472097 -0.07816646  0.6688867  -0.01575178  0.21241413 -0.11766731
  0.2742925   0.670893   -0.5244043  -0.03079774  0.6883815   0.06799018
  0.3756936  -0.20735912  0.32237715  0.16407742  1.266747   -0.25141585
 -0.4564984  -0.6273695 ]",0
"[-0.02886538  0.10739128  0.5612934   0.04633485  0.25020996 -0.15046433
  0.3375034   0.77392125 -0.53675514 -0.21444839  0.7322488   0.18641393
  0.25751173 -0.18303818  0.27522013  0.08506259  1.350705   -0.23286258
 -0.3500986  -0.6195565 ]",1
"[-0.06935852  0.06572351  0.5281209   0.00760259  0.28815234 -0.09305001
  0.24064331  0.58726144 -0.44024527 -0.02887293  0.7145832   0.05542443
  0.36777672 -0.20462114  0.33760244  0.25797647  1.2601651  -0.24538226
 -0.44598556 -0.60815793]",0
"[-0.14468414 -0.13559699  0.5927627  -0.09475202  0.15977319 -0.15395181
  0.23720871  0.543123   -0.54409593 -0.01934151  0.85065955 -0.0459343
  0.30477127 -0.26912662  0.385839    0.22140369  1.2823731  -0.22559668
 -0.53587264 -0.6588256 ]",0
"[ 0.04565464  0.03668763  0.69877684  0.02965036  0.26731852 -0.14465842
  0.23890744  0.7340977  -0.41966122 -0.08262443  0.5911598   0.17097817
  0.32621124 -0.11511049  0.35293537  0.05913405  1.1748354  -0.33152393
 -0.35732132 -0.6000625 ]",1
